"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0097136" "GO:0097136" "Bcl-2 family protein complex" "2/2425" "10/19894" 0.349093143403541 0.714219708272286 0.561745837966967 "BCL2L1/BCL2" 2
"GO:0101019" "GO:0101019" "nucleolar exosome (RNase complex)" "2/2425" "10/19894" 0.349093143403541 0.714219708272286 0.561745837966967 "EXOSC7/EXOSC8" 2
"GO:0005765" "GO:0005765" "lysosomal membrane" "57/2425" "443/19894" 0.351091148729354 0.714219708272286 0.561745837966967 "LAMP2/CD74/GRN/CTSA/ATP6AP1/AP1M1/SCARB1/RAB7A/ATG16L1/TOM1/DNAJC5/EEF1A2/VAPA/TCIRG1/TFEB/ATP6V0E1/CTSD/SLC36A1/SLC12A4/LDLR/SYT11/BLOC1S1/ITM2C/TMBIM1/LRRC8A/ARRB1/PRCP/SCARB2/NPC1/RPTOR/IFITM3/SNAPIN/STOM/DAB2/ABCA5/DEPTOR/RRAGA/EEF1A1/MIOS/VPS39/RILP/VASN/RNF152/MYL11/AP1S2/IFITM2/IFITM1/LITAF/ANXA6/MPEG1/RAB12/UBA52/PLEKHM1/HLA-DPA1/RDH14/AP5B1/CHMP1B" 57
"GO:0098852" "GO:0098852" "lytic vacuole membrane" "57/2425" "443/19894" 0.351091148729354 0.714219708272286 0.561745837966967 "LAMP2/CD74/GRN/CTSA/ATP6AP1/AP1M1/SCARB1/RAB7A/ATG16L1/TOM1/DNAJC5/EEF1A2/VAPA/TCIRG1/TFEB/ATP6V0E1/CTSD/SLC36A1/SLC12A4/LDLR/SYT11/BLOC1S1/ITM2C/TMBIM1/LRRC8A/ARRB1/PRCP/SCARB2/NPC1/RPTOR/IFITM3/SNAPIN/STOM/DAB2/ABCA5/DEPTOR/RRAGA/EEF1A1/MIOS/VPS39/RILP/VASN/RNF152/MYL11/AP1S2/IFITM2/IFITM1/LITAF/ANXA6/MPEG1/RAB12/UBA52/PLEKHM1/HLA-DPA1/RDH14/AP5B1/CHMP1B" 57
"GO:0032590" "GO:0032590" "dendrite membrane" "6/2425" "40/19894" 0.36050430562694 0.73127938919197 0.57516356453301 "MPP2/ATF4/KCNC1/THY1/ATP2B2/SHISA6" 6
"GO:0098992" "GO:0098992" "neuronal dense core vesicle" "4/2425" "25/19894" 0.363777998755249 0.73582367930039 0.578737725292441 "ADRB1/DVL1/GNAI2/STXBP5" 4
"GO:1902911" "GO:1902911" "protein kinase complex" "20/2425" "150/19894" 0.369731155861354 0.74574669397531 0.586542343576086 "PHKB/IKBKB/PRKAG2/CCND1/CCND3/CCNG1/PRKAR2A/ACVR2B/ACVR1/PRKAG3/TRAF3/CCNJL/CDK4/CAB39/PRKACB/PRKAA2/ERCC3/PHKG1/XRCC6/GTF2H5" 20
"GO:0000315" "GO:0000315" "organellar large ribosomal subunit" "8/2425" "56/19894" 0.373388271612599 0.746423305362626 0.587074509835773 "MRPL27/MRPL51/MRPL18/MRPL9/MRPL1/MRPL41/MRPL23/MRPL20" 8
"GO:0005762" "GO:0005762" "mitochondrial large ribosomal subunit" "8/2425" "56/19894" 0.373388271612599 0.746423305362626 0.587074509835773 "MRPL27/MRPL51/MRPL18/MRPL9/MRPL1/MRPL41/MRPL23/MRPL20" 8
"GO:0002102" "GO:0002102" "podosome" "5/2425" "33/19894" 0.375577650143755 0.746423305362626 0.587074509835773 "CTTN/SH3PXD2A/PALLD/GSN/TPM4" 5
"GO:0005774" "GO:0005774" "vacuolar membrane" "62/2425" "487/19894" 0.376439224490279 0.746423305362626 0.587074509835773 "LAMP2/CD74/GRN/CTSA/ATP6AP1/AP1M1/SCARB1/RAB7A/ATG16L1/SLC22A17/SH3GLB1/TOM1/DNAJC5/EEF1A2/VAPA/TCIRG1/TFEB/ATP6V0E1/ATP6V1B1/CTSD/SLC36A1/SLC12A4/LDLR/SYT11/BLOC1S1/ITM2C/TMBIM1/LRRC8A/ARRB1/PRCP/SCARB2/GABARAPL1/NPC1/RPTOR/IFITM3/SNAPIN/STOM/DAB2/ABCA5/DEPTOR/RRAGA/EEF1A1/MIOS/VPS39/RILP/VASN/RNF152/THBD/MYL11/AP1S2/IFITM2/IFITM1/LITAF/ANXA6/MPEG1/RAB12/UBA52/PLEKHM1/HLA-DPA1/RDH14/AP5B1/CHMP1B" 62
"GO:0000159" "GO:0000159" "protein phosphatase type 2A complex" "3/2425" "18/19894" 0.378870797779647 0.746423305362626 0.587074509835773 "PPP2R3A/PPP2CA/IER5" 3
"GO:0030663" "GO:0030663" "COPI-coated vesicle membrane" "3/2425" "18/19894" 0.378870797779647 0.746423305362626 0.587074509835773 "ARCN1/KDELR2/COPG2" 3
"GO:0042734" "GO:0042734" "presynaptic membrane" "22/2425" "167/19894" 0.382584990314874 0.746423305362626 0.587074509835773 "SYT1/EFNB1/DNM1/P2RX1/ADAM23/EPHA4/IGSF21/APH1A/PCDH17/KCNJ8/KCNC1/SYT11/GRIK4/ATP2B2/SLC6A1/KCNJ3/HCN1/STX3/P2RY1/EXOC3/GRIN2A/KCNQ5" 22
"GO:0043025" "GO:0043025" "neuronal cell body" "62/2425" "488/19894" 0.382993879585846 0.746423305362626 0.587074509835773 "CX3CL1/ATP1A2/TNFRSF1B/PALS1/SNCB/KCNN2/APOB/ITPR3/ADNP/COBL/DVL1/NEURL1/CRYAB/SLC38A1/ENO2/GHR/CCNG1/EPHA4/TGFB3/PTK2B/MAPK8IP1/STAU1/KCNC1/ASS1/SLC6A6/SYT11/CCN3/NUMA1/BMPR1B/KATNB1/RPTOR/APP/PTPRF/KCNN3/G3BP1/SLC22A3/CACNA1C/HOMER1/THY1/UCHL1/SORBS2/TIAM1/ATP2B2/SLC6A1/PLXDC1/ZNF385A/PRKAA2/FZD5/MAP1A/KCND3/NEGR1/PLK3/UBXN2A/NDN/RTN4RL2/MME/FLNA/ARC/PJVK/RACK1/CSNK1E/C4A" 62
"GO:0043596" "GO:0043596" "nuclear replication fork" "6/2425" "41/19894" 0.383344473792321 0.746423305362626 0.587074509835773 "PRPF19/BCAS2/ZMIZ2/RPA1/CARM1/POLD4" 6
"GO:0005758" "GO:0005758" "mitochondrial intermembrane space" "11/2425" "80/19894" 0.383566144604121 0.746423305362626 0.587074509835773 "MYOC/FBXL4/GOLPH3/PARK7/TRAP1/BLOC1S1/SUOX/AIFM1/PINK1/TRIAP1/GATM" 11
"GO:0005637" "GO:0005637" "nuclear inner membrane" "8/2425" "57/19894" 0.392778914228579 0.746423305362626 0.587074509835773 "ZMPSTE24/SUN2/ATP1B4/UNC50/SUN1/SMAD3/TMEM201/TMEM120A" 8
"GO:0034364" "GO:0034364" "high-density lipoprotein particle" "4/2425" "26/19894" 0.392883459842182 0.746423305362626 0.587074509835773 "CETP/PLTP/PLA2G7/LCAT" 4
"GO:0000235" "GO:0000235" "astral microtubule" "2/2425" "11/19894" 0.395226946800155 0.746423305362626 0.587074509835773 "MAPRE3/NUMA1" 2
"GO:0005818" "GO:0005818" "aster" "2/2425" "11/19894" 0.395226946800155 0.746423305362626 0.587074509835773 "MAPRE3/NUMA1" 2
"GO:0030122" "GO:0030122" "AP-2 adaptor complex" "2/2425" "11/19894" 0.395226946800155 0.746423305362626 0.587074509835773 "SGIP1/STON1" 2
"GO:0030128" "GO:0030128" "clathrin coat of endocytic vesicle" "2/2425" "11/19894" 0.395226946800155 0.746423305362626 0.587074509835773 "SGIP1/STON1" 2
"GO:0034663" "GO:0034663" "endoplasmic reticulum chaperone complex" "2/2425" "11/19894" 0.395226946800155 0.746423305362626 0.587074509835773 "MZB1/P4HB" 2
"GO:0035631" "GO:0035631" "CD40 receptor complex" "2/2425" "11/19894" 0.395226946800155 0.746423305362626 0.587074509835773 "IKBKB/TRAF3" 2
"GO:0043220" "GO:0043220" "Schmidt-Lanterman incisure" "2/2425" "11/19894" 0.395226946800155 0.746423305362626 0.587074509835773 "PALS1/JAM3" 2
"GO:0045240" "GO:0045240" "dihydrolipoyl dehydrogenase complex" "2/2425" "11/19894" 0.395226946800155 0.746423305362626 0.587074509835773 "BCKDHB/BCKDK" 2
"GO:0098966" "GO:0098966" "perisynaptic extracellular matrix" "2/2425" "11/19894" 0.395226946800155 0.746423305362626 0.587074509835773 "TNC/ACAN" 2
"GO:1902773" "GO:1902773" "GTPase activator complex" "2/2425" "11/19894" 0.395226946800155 0.746423305362626 0.587074509835773 "GNB5/RRAGA" 2
"GO:1904090" "GO:1904090" "peptidase inhibitor complex" "2/2425" "11/19894" 0.395226946800155 0.746423305362626 0.587074509835773 "SERPINE1/SERPINA5" 2
"GO:1905370" "GO:1905370" "serine-type endopeptidase complex" "2/2425" "11/19894" 0.395226946800155 0.746423305362626 0.587074509835773 "CFH/THBD" 2
"GO:0070821" "GO:0070821" "tertiary granule membrane" "10/2425" "73/19894" 0.398065496798673 0.74979532730332 0.58972666192396 "CYBA/KCNAB2/TSPAN14/STBD1/CD93/PTPRB/ADAM10/STOM/ANO6/MGAM" 10
"GO:0000313" "GO:0000313" "organellar ribosome" "12/2425" "89/19894" 0.401223486914709 0.751766112324403 0.591276717558519 "MRPS24/MRPL27/MRPL51/MRPL18/MRPS27/MRPS15/MRPS12/MRPL9/MRPL1/MRPL41/MRPL23/MRPL20" 12
"GO:0005761" "GO:0005761" "mitochondrial ribosome" "12/2425" "89/19894" 0.401223486914709 0.751766112324403 0.591276717558519 "MRPS24/MRPL27/MRPL51/MRPL18/MRPS27/MRPS15/MRPS12/MRPL9/MRPL1/MRPL41/MRPL23/MRPL20" 12
"GO:0000164" "GO:0000164" "protein phosphatase type 1 complex" "3/2425" "19/19894" 0.413513178938131 0.768724238652609 0.604614569726771 "PPP1R15A/PPP1R3D/PPP1R3A" 3
"GO:0044305" "GO:0044305" "calyx of Held" "3/2425" "19/19894" 0.413513178938131 0.768724238652609 0.604614569726771 "KCNC1/ACTG1/KCNQ5" 3
"GO:0097449" "GO:0097449" "astrocyte projection" "3/2425" "19/19894" 0.413513178938131 0.768724238652609 0.604614569726771 "ATP1B2/PINK1/ADGRG1" 3
"GO:0015030" "GO:0015030" "Cajal body" "11/2425" "82/19894" 0.41614489912827 0.771602000467 0.606877977895393 "OIP5/FBL/COIL/HNRNPA2B1/SNRPC/PRPF4/HMBOX1/SRRM2/ANGEL2/ANKS1B/SCARNA5" 11
"GO:0005796" "GO:0005796" "Golgi lumen" "14/2425" "106/19894" 0.417466502097871 0.772041946736842 0.607224003051449 "HS3ST1/PCSK5/PDGFB/TGFB1/SOD3/WNT5A/SDC4/PCSK6/APP/HSPG2/ACAN/MUC3A/DAG1/BGN" 14
"GO:0030131" "GO:0030131" "clathrin adaptor complex" "4/2425" "27/19894" 0.421776058535245 0.775980758855541 0.610321945167279 "AP1M1/SGIP1/AP1S2/STON1" 4
"GO:0097346" "GO:0097346" "INO80-type complex" "4/2425" "27/19894" 0.421776058535245 0.775980758855541 0.610321945167279 "INO80D/CFDP1/RUVBL1/EP400" 4
"GO:0008023" "GO:0008023" "transcription elongation factor complex" "7/2425" "51/19894" 0.430590242584087 0.776998588943725 0.611122485686076 "PAF1/ELOA/NELFCD/ELOB/RTF1/AFF3/SSRP1" 7
"GO:0044232" "GO:0044232" "organelle membrane contact site" "7/2425" "51/19894" 0.430590242584087 0.776998588943725 0.611122485686076 "GRAMD1B/ATG16L1/ESYT2/CLCC1/OSBPL1A/AHCYL1/MICOS10" 7
"GO:0090734" "GO:0090734" "site of DNA damage" "16/2425" "123/19894" 0.430980307569997 0.776998588943725 0.611122485686076 "ELOA/HPF1/EXD2/HTATSF1/CBX1/PRPF19/MACROH2A1/ACTR3/SLF2/CYREN/RPA1/ARPC5/SMC6/ARPC2/RNF169/ARPC1A" 16
"GO:0098839" "GO:0098839" "postsynaptic density membrane" "13/2425" "99/19894" 0.432121051743596 0.776998588943725 0.611122485686076 "NRCAM/EPHA4/SLC16A7/LRRC4/GRIK4/CACNA1C/TIAM1/ATP2B2/CLSTN2/SEMA4C/GRIN2A/SHISA6/ARC" 13
"GO:0000109" "GO:0000109" "nucleotide-excision repair complex" "2/2425" "12/19894" 0.439789931663372 0.776998588943725 0.611122485686076 "ERCC3/SLX4" 2
"GO:0000346" "GO:0000346" "transcription export complex" "2/2425" "12/19894" 0.439789931663372 0.776998588943725 0.611122485686076 "ZC3H11A/SARNP" 2
"GO:0000439" "GO:0000439" "transcription factor TFIIH core complex" "2/2425" "12/19894" 0.439789931663372 0.776998588943725 0.611122485686076 "ERCC3/GTF2H5" 2
"GO:0005583" "GO:0005583" "fibrillar collagen trimer" "2/2425" "12/19894" 0.439789931663372 0.776998588943725 0.611122485686076 "COL5A2/COL28A1" 2
"GO:0005797" "GO:0005797" "Golgi medial cisterna" "2/2425" "12/19894" 0.439789931663372 0.776998588943725 0.611122485686076 "ST6GAL1/HLA-A" 2
"GO:0030121" "GO:0030121" "AP-1 adaptor complex" "2/2425" "12/19894" 0.439789931663372 0.776998588943725 0.611122485686076 "AP1M1/AP1S2" 2
"GO:0033179" "GO:0033179" "proton-transporting V-type ATPase, V0 domain" "2/2425" "12/19894" 0.439789931663372 0.776998588943725 0.611122485686076 "TCIRG1/ATP6V0E1" 2
"GO:0042405" "GO:0042405" "nuclear inclusion body" "2/2425" "12/19894" 0.439789931663372 0.776998588943725 0.611122485686076 "STUB1/NUP153" 2
"GO:0044666" "GO:0044666" "MLL3/4 complex" "2/2425" "12/19894" 0.439789931663372 0.776998588943725 0.611122485686076 "KMT2C/PAXIP1" 2
"GO:0098643" "GO:0098643" "banded collagen fibril" "2/2425" "12/19894" 0.439789931663372 0.776998588943725 0.611122485686076 "COL5A2/COL28A1" 2
"GO:0099523" "GO:0099523" "presynaptic cytosol" "2/2425" "12/19894" 0.439789931663372 0.776998588943725 0.611122485686076 "ARL6IP5/HTT" 2
"GO:0140268" "GO:0140268" "endoplasmic reticulum-plasma membrane contact site" "2/2425" "12/19894" 0.439789931663372 0.776998588943725 0.611122485686076 "GRAMD1B/ESYT2" 2
"GO:0002177" "GO:0002177" "manchette" "3/2425" "20/19894" 0.447512900991617 0.782872691661011 0.615742566474953 "SNAPIN/SPAG17/STRBP" 3
"GO:0035145" "GO:0035145" "exon-exon junction complex" "3/2425" "20/19894" 0.447512900991617 0.782872691661011 0.615742566474953 "TDRD3/CASC3/RNPS1" 3
"GO:0042575" "GO:0042575" "DNA polymerase complex" "3/2425" "20/19894" 0.447512900991617 0.782872691661011 0.615742566474953 "CHRAC1/POLE3/POLD4" 3
"GO:0120293" "GO:0120293" "dynein axonemal particle" "3/2425" "20/19894" 0.447512900991617 0.782872691661011 0.615742566474953 "RUVBL1/NME9/DNAAF10" 3
"GO:0033176" "GO:0033176" "proton-transporting V-type ATPase complex" "4/2425" "28/19894" 0.450319261404277 0.783014082098839 0.615853772437289 "ATP6AP1/TCIRG1/ATP6V0E1/ATP6V1B1" 4
"GO:0071782" "GO:0071782" "endoplasmic reticulum tubular network" "4/2425" "28/19894" 0.450319261404277 0.783014082098839 0.615853772437289 "RAB10/RAB3GAP1/LNPK/ASPH" 4
"GO:0032589" "GO:0032589" "neuron projection membrane" "8/2425" "60/19894" 0.450892940534444 0.783014082098839 0.615853772437289 "MPP2/RIPOR2/ATF4/KCNC1/THY1/ATP2B2/SHISA6/MYO1C" 8
"GO:0101003" "GO:0101003" "ficolin-1-rich granule membrane" "8/2425" "61/19894" 0.47009506679008 0.808295128431699 0.635737741463134 "LAMP2/TCIRG1/STBD1/CD93/PRCP/DYNC1LI1/NFASC/MGAM" 8
"GO:0030904" "GO:0030904" "retromer complex" "3/2425" "21/19894" 0.480686514158873 0.808295128431699 0.635737741463134 "RAB7A/SNX5/VPS29" 3
"GO:0034045" "GO:0034045" "phagophore assembly site membrane" "3/2425" "21/19894" 0.480686514158873 0.808295128431699 0.635737741463134 "RAB7A/ATG16L1/STBD1" 3
"GO:0042827" "GO:0042827" "platelet dense granule" "3/2425" "21/19894" 0.480686514158873 0.808295128431699 0.635737741463134 "LAMP2/ABCC4/ITIH3" 3
"GO:0001401" "GO:0001401" "SAM complex" "2/2425" "13/19894" 0.482479535931843 0.808295128431699 0.635737741463134 "SAMM50/MICOS10" 2
"GO:0005675" "GO:0005675" "transcription factor TFIIH holo complex" "2/2425" "13/19894" 0.482479535931843 0.808295128431699 0.635737741463134 "ERCC3/GTF2H5" 2
"GO:0005736" "GO:0005736" "RNA polymerase I complex" "2/2425" "13/19894" 0.482479535931843 0.808295128431699 0.635737741463134 "POLR1B/POLR1D" 2
"GO:0030126" "GO:0030126" "COPI vesicle coat" "2/2425" "13/19894" 0.482479535931843 0.808295128431699 0.635737741463134 "ARCN1/COPG2" 2
"GO:0030897" "GO:0030897" "HOPS complex" "2/2425" "13/19894" 0.482479535931843 0.808295128431699 0.635737741463134 "VPS39/AKTIP" 2
"GO:0035253" "GO:0035253" "ciliary rootlet" "2/2425" "13/19894" 0.482479535931843 0.808295128431699 0.635737741463134 "APP/PJVK" 2
"GO:0042627" "GO:0042627" "chylomicron" "2/2425" "13/19894" 0.482479535931843 0.808295128431699 0.635737741463134 "APOB/LPL" 2
"GO:0106068" "GO:0106068" "SUMO ligase complex" "2/2425" "13/19894" 0.482479535931843 0.808295128431699 0.635737741463134 "SLF2/SMC6" 2
"GO:0140275" "GO:0140275" "MIB complex" "2/2425" "13/19894" 0.482479535931843 0.808295128431699 0.635737741463134 "SAMM50/MICOS10" 2
"GO:1905286" "GO:1905286" "serine-type peptidase complex" "2/2425" "13/19894" 0.482479535931843 0.808295128431699 0.635737741463134 "CFH/THBD" 2
"GO:1990909" "GO:1990909" "Wnt signalosome" "2/2425" "13/19894" 0.482479535931843 0.808295128431699 0.635737741463134 "ADGRA2/DVL1" 2
"GO:0031461" "GO:0031461" "cullin-RING ubiquitin ligase complex" "23/2425" "185/19894" 0.493362599304791 0.82348181622244 0.647682327365964 "ASB4/CUL3/KEAP1/ANAPC5/ELOB/FZR1/DMAC2/KCTD10/FBXL4/CACYBP/KBTBD7/KLHDC3/ZSWIM4/DCAF6/KLHL8/FBXO38/ZER1/ZYG11B/ANAPC16/PCMTD1/SPSB1/KLHL41/FBXO17" 23
"GO:0061695" "GO:0061695" "transferase complex, transferring phosphorus-containing groups" "38/2425" "308/19894" 0.494495650628382 0.82348181622244 0.647682327365964 "PAF1/PFKP/PHKB/IKBKB/CHRAC1/PRKAG2/CCND1/CCND3/CCNG1/PRKAR2A/ACVR2B/ACVR1/PRKAG3/PIK3R3/POLR3GL/ZNFX1/POLR1B/TRAF3/CCNJL/CDK4/CAB39/RTF1/PFKL/PRKACB/PIK3R1/POLE3/PFKFB1/PRKAA2/ERCC3/PHKG1/POLR2G/POLD4/PAAF1/POLR1D/TAF9B/XRCC6/GTF2H5/POLR2J3" 38
"GO:1902554" "GO:1902554" "serine/threonine protein kinase complex" "17/2425" "136/19894" 0.49501435020113 0.82348181622244 0.647682327365964 "PHKB/IKBKB/CCND1/CCND3/CCNG1/PRKAR2A/ACVR2B/ACVR1/TRAF3/CCNJL/CDK4/CAB39/PRKACB/ERCC3/PHKG1/XRCC6/GTF2H5" 17
"GO:0099634" "GO:0099634" "postsynaptic specialization membrane" "15/2425" "120/19894" 0.500200594988558 0.8268563272881 0.650336437192888 "NRCAM/EPHA4/SLC16A7/LRRC4/CHRND/GRIK4/CACNA1C/TIAM1/ATP2B2/CLSTN2/SEMA4C/KCND3/GRIN2A/SHISA6/ARC" 15
"GO:0098982" "GO:0098982" "GABA-ergic synapse" "10/2425" "79/19894" 0.50039954432671 0.8268563272881 0.650336437192888 "PCDH17/SLC6A6/CDH13/ATP2B2/SLC6A1/DISC1/KCND3/DAG1/PLCB1/PHB2" 10
"GO:0030140" "GO:0030140" "trans-Golgi network transport vesicle" "5/2425" "38/19894" 0.50052679362524 0.8268563272881 0.650336437192888 "CLTCL1/AP1M1/NCALD/AP1S2/RAB12" 5
"GO:0001917" "GO:0001917" "photoreceptor inner segment" "9/2425" "71/19894" 0.503980414564229 0.830634386966971 0.653307944805482 "NOS1/KIAA0586/DNM1/ENO2/PRPH2/ATP1B2/PIP4K2A/ATP1A1/STX3" 9
"GO:0005802" "GO:0005802" "trans-Golgi network" "32/2425" "260/19894" 0.505306389640769 0.830896418993596 0.653514037410694 "ATP2C1/CD74/GRN/ATP9A/CLTCL1/AP1M1/RAB10/PCSK5/COG4/OSBP/GOLPH3/TGFBI/OCRL/SYT11/KIF13A/APP/USP6NL/HTR7/BICD1/CLASP2/COG5/CCDC186/RAB31/NBEA/YIPF7/BACE2/AP1S2/ARAP1/MME/FLNA/HLA-DPA1/RAB7B" 32
"GO:0000242" "GO:0000242" "pericentriolar material" "3/2425" "22/19894" 0.512883510324041 0.831829292370655 0.654247758044335 "PCM1/CDK5RAP2/DYRK3" 3
"GO:0005680" "GO:0005680" "anaphase-promoting complex" "3/2425" "22/19894" 0.512883510324041 0.831829292370655 0.654247758044335 "ANAPC5/FZR1/ANAPC16" 3
"GO:0005767" "GO:0005767" "secondary lysosome" "3/2425" "22/19894" 0.512883510324041 0.831829292370655 0.654247758044335 "LAMP2/MPEG1/PLEKHM1" 3
"GO:0033162" "GO:0033162" "melanosome membrane" "3/2425" "22/19894" 0.512883510324041 0.831829292370655 0.654247758044335 "RAB7A/TYRP1/BACE2" 3
"GO:0045009" "GO:0045009" "chitosome" "3/2425" "22/19894" 0.512883510324041 0.831829292370655 0.654247758044335 "RAB7A/TYRP1/BACE2" 3
"GO:0090741" "GO:0090741" "pigment granule membrane" "3/2425" "22/19894" 0.512883510324041 0.831829292370655 0.654247758044335 "RAB7A/TYRP1/BACE2" 3
"GO:0008250" "GO:0008250" "oligosaccharyltransferase complex" "2/2425" "14/19894" 0.523090238139757 0.835067824115486 0.656794917843641 "TUSC3/MLEC" 2
"GO:0010369" "GO:0010369" "chromocenter" "2/2425" "14/19894" 0.523090238139757 0.835067824115486 0.656794917843641 "OIP5/CBX1" 2
"GO:0031616" "GO:0031616" "spindle pole centrosome" "2/2425" "14/19894" 0.523090238139757 0.835067824115486 0.656794917843641 "NDE1/NUMA1" 2
"GO:0035060" "GO:0035060" "brahma complex" "2/2425" "14/19894" 0.523090238139757 0.835067824115486 0.656794917843641 "ARID1B/SMARCD3" 2
"GO:0098845" "GO:0098845" "postsynaptic endosome" "2/2425" "14/19894" 0.523090238139757 0.835067824115486 0.656794917843641 "CLSTN1/ARC" 2
"GO:0099092" "GO:0099092" "postsynaptic density, intracellular component" "2/2425" "14/19894" 0.523090238139757 0.835067824115486 0.656794917843641 "PTK2B/CTNND1" 2
"GO:0140672" "GO:0140672" "ATAC complex" "2/2425" "14/19894" 0.523090238139757 0.835067824115486 0.656794917843641 "POLE3/SGF29" 2
"GO:0034707" "GO:0034707" "chloride channel complex" "7/2425" "56/19894" 0.532474941677033 0.84663568797046 0.665893237729575 "CLIC5/CLCC1/ANO1/CLIC6/CLIC4/ANO6/CLIC1" 7
"GO:0000803" "GO:0000803" "sex chromosome" "4/2425" "31/19894" 0.53271459018366 0.84663568797046 0.665893237729575 "MACROH2A1/RNF2/SMC6/PCGF2" 4
"GO:1990204" "GO:1990204" "oxidoreductase complex" "16/2425" "131/19894" 0.536728495415007 0.85111511967814 0.669416386263706 "CYBA/BCKDHB/CYB5R3/IDH3B/BCKDK/DMAC2/LDHB/GPD2/GMPR/NDUFS6/NDUFB11/GPD1L/NDUFB8/GPD1/P4HB/NOXA1" 16
"GO:0016327" "GO:0016327" "apicolateral plasma membrane" "3/2425" "23/19894" 0.543983618083221 0.852417954228987 0.670441087595832 "PALM/THBD/EPPK1" 3
"GO:0032045" "GO:0032045" "guanyl-nucleotide exchange factor complex" "3/2425" "23/19894" 0.543983618083221 0.852417954228987 0.670441087595832 "EIF2B3/PDE3B/RASGRP3" 3
"GO:0071682" "GO:0071682" "endocytic vesicle lumen" "3/2425" "23/19894" 0.543983618083221 0.852417954228987 0.670441087595832 "APOB/CSF3/SPARC" 3
"GO:0005876" "GO:0005876" "spindle microtubule" "10/2425" "82/19894" 0.549917818177853 0.852417954228987 0.670441087595832 "CUL3/POLB/CLASP1/MAPRE3/NUMA1/CENPE/EML3/CLASP2/CALM1/CHMP1B" 10
"GO:0000421" "GO:0000421" "autophagosome membrane" "7/2425" "57/19894" 0.552032385519817 0.852417954228987 0.670441087595832 "LAMP2/RAB7A/ATG16L1/SH3GLB1/GABARAPL1/PLEKHM1/CHMP1B" 7
"GO:0030660" "GO:0030660" "Golgi-associated vesicle membrane" "7/2425" "57/19894" 0.552032385519817 0.852417954228987 0.670441087595832 "CLTCL1/AP1M1/ARCN1/NCALD/KDELR2/COPG2/AP1S2" 7
"GO:0000314" "GO:0000314" "organellar small ribosomal subunit" "4/2425" "32/19894" 0.558795965871596 0.852417954228987 0.670441087595832 "MRPS24/MRPS27/MRPS15/MRPS12" 4
"GO:0005763" "GO:0005763" "mitochondrial small ribosomal subunit" "4/2425" "32/19894" 0.558795965871596 0.852417954228987 0.670441087595832 "MRPS24/MRPS27/MRPS15/MRPS12" 4
"GO:0035267" "GO:0035267" "NuA4 histone acetyltransferase complex" "4/2425" "32/19894" 0.558795965871596 0.852417954228987 0.670441087595832 "MORF4L2/RUVBL1/EP400/ACTG1" 4
"GO:0043189" "GO:0043189" "H4/H2A histone acetyltransferase complex" "4/2425" "32/19894" 0.558795965871596 0.852417954228987 0.670441087595832 "MORF4L2/RUVBL1/EP400/ACTG1" 4
"GO:0044298" "GO:0044298" "cell body membrane" "4/2425" "32/19894" 0.558795965871596 0.852417954228987 0.670441087595832 "KCNC1/ATP1B2/THY1/ATP2B2" 4
"GO:0035861" "GO:0035861" "site of double-strand break" "11/2425" "91/19894" 0.55988385205447 0.852417954228987 0.670441087595832 "HTATSF1/PRPF19/ACTR3/SLF2/CYREN/RPA1/ARPC5/SMC6/ARPC2/RNF169/ARPC1A" 11
"GO:0005665" "GO:0005665" "RNA polymerase II, core complex" "2/2425" "15/19894" 0.56149441086151 0.852417954228987 0.670441087595832 "POLR2G/POLR2J3" 2
"GO:0030673" "GO:0030673" "axolemma" "2/2425" "15/19894" 0.56149441086151 0.852417954228987 0.670441087595832 "KCNC1/THY1" 2
"GO:0031083" "GO:0031083" "BLOC-1 complex" "2/2425" "15/19894" 0.56149441086151 0.852417954228987 0.670441087595832 "BLOC1S1/SNAPIN" 2
"GO:0032591" "GO:0032591" "dendritic spine membrane" "2/2425" "15/19894" 0.56149441086151 0.852417954228987 0.670441087595832 "ATP2B2/SHISA6" 2
"GO:0044754" "GO:0044754" "autolysosome" "2/2425" "15/19894" 0.56149441086151 0.852417954228987 0.670441087595832 "LAMP2/PLEKHM1" 2
"GO:0072687" "GO:0072687" "meiotic spindle" "2/2425" "15/19894" 0.56149441086151 0.852417954228987 0.670441087595832 "HSPA2/SEPTIN1" 2
"GO:0090571" "GO:0090571" "RNA polymerase II transcription repressor complex" "2/2425" "15/19894" 0.56149441086151 0.852417954228987 0.670441087595832 "TBX18/BIN1" 2
"GO:0098985" "GO:0098985" "asymmetric, glutamatergic, excitatory synapse" "2/2425" "15/19894" 0.56149441086151 0.852417954228987 0.670441087595832 "SHISA6/PLXNA4" 2
"GO:0008328" "GO:0008328" "ionotropic glutamate receptor complex" "5/2425" "41/19894" 0.57074134206143 0.862776720908149 0.678588432174949 "PTK2B/GRIK4/CPT1C/GRIN2A/SHISA6" 5
"GO:1905360" "GO:1905360" "GTPase complex" "5/2425" "41/19894" 0.57074134206143 0.862776720908149 0.678588432174949 "GNB5/GNAS/GNAI2/RRAGA/HRAS" 5
"GO:0099023" "GO:0099023" "vesicle tethering complex" "8/2425" "67/19894" 0.580815543940839 0.876145481537876 0.689103187726419 "RAB10/COG4/EXOC4/RINT1/COG5/VPS39/AKTIP/EXOC3" 8
